Chr,Start,End,Strand,Gene_ID
4,9179827,9184025,+,107854182
4,9185780,9197568,+,107854187
4,9209546,9214525,+,107854185
4,9326899,9338209,+,107868322
4,9344191,9345657,-,124897904
4,9345825,9349324,-,107869193
4,9356206,9357262,+,107856694
4,9652653,9653098,-,124897905
4,9883025,9884526,-,107868311
4,9899821,9901543,-,107868312
4,9916853,9918325,+,107868361
4,9919850,9926734,+,107868314
4,9925269,9926586,-,107868315
4,9928787,9932427,-,107869184
4,9951594,9953753,+,107869838
4,9955440,9959992,-,107868316
4,9967747,9982258,-,107868317
4,9991996,9992930,+,124897636
4,9998908,10004653,+,107868308
4,10005165,10010857,-,107868309
4,10022607,10028241,+,107868307
4,10029647,10042413,-,107868306
4,10054486,10066652,+,107855185
4,10110172,10110808,-,124897637
4,10120649,10197687,+,107868299
4,10137900,10139943,-,107868301
4,10203191,10203588,+,107869183
4,10207817,10214370,-,107868305
4,10244638,10254938,-,107868298
4,10273441,10298893,-,107869182
4,10396840,10401003,-,107868346
4,10480073,10480934,+,124897906
4,10487430,10488359,+,107853967
4,10488729,10489444,+,124897638
4,10653144,10655684,+,124897639
4,10655671,10657281,+,107856692
4,10720923,10725135,-,107868296
4,10740182,10745124,-,107868295
4,10756671,10758915,-,124885162
4,10758997,10761069,-,107868292
4,10764382,10764870,-,124897907
4,10767583,10771673,-,107868294
4,10782995,10794908,-,107868291
4,10798915,10804275,-,107869169
4,10851028,10855665,+,107869833
4,10869987,10878935,-,107868290
4,10937384,10941630,-,107869832
4,10943403,10947611,-,107868289
4,10952843,10954639,-,107868288
4,10978803,10982510,+,107868287
4,10995437,10996570,-,107868286
4,10997163,10998843,-,107869168
4,11058065,11059716,+,124897908
4,11075565,11076328,+,107869166
4,11077799,11081468,+,107869164
4,11080156,11082669,+,124897641
4,11092777,11093961,-,107869163
4,11113945,11118043,-,107869831
4,11121364,11132530,-,107868285
4,11139556,11141771,+,107869162
4,11145584,11148545,+,107868283
4,11150857,11153350,-,107868282
4,11176021,11182306,+,107868281
4,11195325,11198819,+,107869830
4,11215004,11218344,-,107868280
4,11266890,11270192,-,107869161
4,11333230,11339858,+,107868279
4,11345058,11351582,-,107868278
4,11363243,11372365,-,107868277
4,11430792,11435574,-,107868276
4,11513432,11514353,-,107869829
4,11542444,11543559,+,107869158
4,11558366,11558827,+,124897909
4,11632891,11633996,+,124897643
4,11664433,11673843,+,107868273
4,11674696,11682168,-,107868274
4,11690765,11693193,-,107868271
4,11696669,11702784,-,107868272
4,11777762,11782704,+,107868270
4,11821492,11832532,-,107869153
4,11880907,11881802,-,107869152
4,11883583,11883996,-,107869151
4,11909744,11914270,-,107869150
4,11968456,11970237,-,107869148
4,12045535,12049619,-,107869145
4,12048755,12049489,-,107869144
4,12137137,12145168,+,107869143
4,12146054,12167859,-,107869142
4,12224536,12229094,-,107868269
4,12226472,12248058,-,124897910
4,12338401,12343487,-,107868268
4,12375049,12382577,-,107868267
4,12389376,12400642,-,107868250
4,12417732,12425431,+,107868251
4,12428368,12434380,+,107868252
4,12435779,12440526,-,107868253
4,12547144,12551296,-,107868254
4,12575747,12580444,-,107868256
4,12651553,12651850,+,107869118
4,12657684,12666402,-,107868259
4,12802304,12803809,+,107869115
4,12807138,12811214,+,124897645
4,12823332,12827771,+,107869114
4,12943502,12949669,-,107869121
4,12954803,12955495,-,107869123
4,12958992,12959411,+,107869124
4,12995277,12998686,+,107869126
4,13009625,13014116,-,107869127
4,13021711,13023759,-,107869129
4,13044561,13062538,-,107869130
4,13067411,13069008,-,107869820
4,13128601,13132283,-,107868266
4,13163143,13163754,+,107869137
4,13165447,13166043,+,107869138
4,13203824,13211413,-,107869100
4,13235911,13239861,-,107868248
4,13247185,13254606,-,107868247
4,13311462,13314007,+,107868246
4,13315811,13320598,-,107868245
4,13323542,13330638,-,107868243
4,13336936,13357827,-,107868242
4,13363570,13366769,-,107868241
4,13373972,13377782,+,107868240
4,13455372,13460214,+,107868239
4,13473448,13479890,+,107868238
4,13481280,13502211,-,107868237
4,13514643,13544098,+,107868235
4,13566398,13570226,+,107868234
4,13581561,13586122,+,107868233
4,13775907,13800324,-,107869814
4,13832416,13835935,-,107868231
4,13890227,13893825,+,107868230
4,13924309,13928336,-,107868227
4,13943652,13944904,-,107869813
4,13990407,13991153,+,107869097
4,14046223,14049981,+,107868226
4,14161997,14163892,-,107869096
4,14300918,14304724,+,107868224
4,14314873,14318160,+,107868223
4,14348939,14350572,+,107869811
4,14361487,14363159,+,107868220
4,14365418,14370272,-,107868221
4,14512120,14531761,-,107869094
4,14586725,14592791,+,107868218
4,14628957,14632888,-,107869092
4,14672586,14676110,+,107868216
4,14682756,14683876,-,107868215
4,14691843,14702627,+,107868214
4,14718024,14721514,+,107868213
4,14725257,14732115,-,107868212
4,14758371,14792567,+,107869090
4,14843433,14854170,-,107868210
4,15037485,15037771,+,107868203
4,15055451,15089812,-,107868202
4,15102876,15115571,-,107868201
4,15172392,15176711,+,107868200
4,15192456,15211581,+,107868199
4,15212774,15217015,-,107868198
4,15227114,15231218,+,107868197
4,15237129,15244148,-,107868196
4,15293362,15297392,-,107869808
4,15299633,15315253,-,107868194
4,15333897,15346248,+,107868193
4,15376244,15381347,+,107868191
4,15382742,15403283,+,107868190
4,15544292,15551791,+,107868209
4,15721990,15731931,+,107868188
4,15732651,15735956,-,107869806
4,15809947,15818730,+,107868186
4,15820603,15832147,+,107868185
4,15834474,15836958,-,107869083
4,15840090,15840488,+,124897913
4,16105665,16110116,+,107868183
4,16123304,16126548,+,107868182
4,16169421,16171963,+,107869803
4,16172098,16175716,-,107868181
4,16342969,16356893,+,107868179
4,16379053,16379565,-,124897914
4,16401657,16402410,+,107869800
4,16569100,16571563,-,107868178
4,17137818,17139520,+,107869079
4,17387683,17390073,-,107869078
4,17488956,17506729,-,107868177
4,17529697,17533414,-,107869074
4,17946535,17948626,+,107869796
4,17992773,18007914,+,107868176
4,18106610,18119329,+,107868174
4,18200995,18202737,+,107869069
4,18336995,18340076,-,107869794
4,18471955,18475881,+,107869793
4,18500521,18505140,-,107869792
4,18719725,18722418,-,107869791
4,18957323,18962512,+,107868171
4,18983654,18984418,+,124897915
4,18997902,19003930,+,107868170
4,19488024,19488404,+,124897917
4,19827354,19829382,-,107869789
4,20249239,20267351,+,107868141
4,20432332,20436217,+,107869048
4,20467693,20474420,-,107868139
4,20855541,20862298,-,107868166
4,21127865,21133559,+,107868147
4,21134551,21138517,-,107868146
4,21187031,21188657,-,107869776
4,22427673,22444354,+,107853943
4,22460051,22460474,-,124898121
4,22478794,22484354,+,107853945
4,22485353,22493566,-,107853944
4,22623279,22623629,-,107853942
4,22861832,22862778,-,107852583
4,22951306,22953385,-,107852586
4,22960526,22960986,+,124897856
4,23444894,23457437,+,107868168
4,23472225,23473054,+,107869068
4,23506194,23511836,-,107869067
4,23586918,23588467,+,124898123
4,23857827,23864329,-,107855911
4,24190643,24207655,+,107855908
4,24294189,24308499,-,107855913
4,24348372,24353484,+,107855916
4,24475270,24476875,-,107855920
4,24739606,24740268,+,124897921
4,24903109,24904137,-,124897857
4,25148751,25168760,-,107855912
4,25212221,25213029,+,107855903
4,25227082,25230210,+,107855917
4,25231164,25231648,-,107855923
4,25231861,25238852,-,107855922
4,25289898,25298988,+,107855927
4,25291035,25291798,-,124898125
4,25713247,25715394,+,124897922
4,26077420,26079857,-,107869773
4,26372114,26380603,-,107852353
4,26483905,26488260,+,107852354
4,27319793,27327829,+,107868138
4,27349503,27351893,-,107868137
4,27355994,27359918,-,107868136
4,27672967,27674602,-,107869051
4,27686805,27693616,-,107868145
4,27728597,27729346,-,107869775
4,27730886,27735489,-,107868143
4,27840144,27847386,+,107868142
4,27848800,27849114,-,107869050
4,27849131,27849541,-,107869049
4,28116930,28118385,+,124897861
4,28532245,28543372,-,107855648
4,29528125,29530005,-,107855644
4,29692682,29693530,+,107855643
4,29953100,29986994,+,124897653
4,30335069,30336766,-,107869784
4,30375972,30385397,+,107868162
4,30675621,30684653,-,107868127
4,30684647,30693356,-,107868126
4,30812896,30823892,-,107868125
4,30881330,30911259,+,107868120
4,31195241,31207926,-,124897928
4,31714081,31714629,+,107868119
4,31751229,31755048,-,107868118
4,32475634,32487165,+,124897657
4,32510799,32516555,-,107868158
4,32603561,32605109,-,124897930
4,32776499,32790080,+,107868157
4,32956611,32958023,+,124897931
4,33290136,33292517,+,107869769
4,33739614,33740943,+,107869770
4,33890607,33892202,+,107869771
4,33903859,33912363,+,107868129
4,33994148,33994789,+,124897932
4,34033952,34153165,+,107854780
4,34234481,34239290,-,107868054
4,34539372,34549302,+,107868051
4,34549888,34567178,-,107868052
4,34790614,34792881,+,107868049
4,34793676,34798961,-,107868050
4,34813475,34820282,-,107868048
4,34990258,34991119,-,107868988
4,36069622,36070362,-,124897933
4,36161879,36173273,-,107868044
4,36175696,36177118,+,107868043
4,37469472,37475539,-,107868039
4,37870099,37876157,+,107856612
4,37913186,37922115,-,107856614
4,38009630,38054981,+,107868013
4,38055999,38063463,-,107868012
4,38346167,38353200,+,107868011
4,38515571,38521100,-,107868010
4,38526186,38535680,-,107868009
4,38538701,38539389,-,107868974
4,38836878,38841743,-,107868008
4,39350476,39351666,+,124897936
4,39467401,39470699,+,107868030
4,39910177,39965409,-,107868032
4,40318204,40319000,+,124885205
4,40324658,40325134,-,107868983
4,41507156,41508850,-,107867852
4,42550614,42552366,+,107867894
4,42631995,42645065,-,107867895
4,43413204,43413905,-,124897938
4,43417267,43433019,+,107867856
4,43831738,43832154,+,107868885
4,43838617,43840640,+,124897864
4,44610188,44612962,+,107869675
4,44819562,44822574,-,107867858
4,44975202,44984230,-,107867861
4,46152267,46152968,+,107868887
4,46990953,47078335,+,107867865
4,48249082,48250029,-,107868891
4,48846457,48848342,-,107868087
4,49100607,49117235,+,107868084
4,49245794,49264751,-,124897941
4,49274144,49285895,-,107843528
4,49779201,49783289,-,124885226
4,49783238,49784594,-,107845042
4,49955295,49963201,+,107843534
4,50541438,50550281,+,107843535
4,50554468,50556404,+,124897942
4,50623522,50628077,+,107843536
4,50769219,50775104,+,107843537
4,50989110,50989703,+,107869015
4,51122554,51126118,+,107868097
4,51300420,51308891,-,107869022
4,51384328,51411805,-,107868106
4,51746272,51747875,-,124897943
4,51946559,51956911,+,107868109
4,52663250,52663879,+,124897944
4,52694228,52695348,-,107869032
4,53156321,53165005,+,107868117
4,53602709,53608884,+,107868105
4,53781490,53784282,+,107868104
4,53789267,53791185,+,124897945
4,54489657,54495711,-,107868103
4,54833966,54846619,-,107868102
4,55273250,55274206,+,124897868
4,55397403,55398704,-,107869018
4,55592079,55594929,+,107869746
4,55792779,55795629,+,124898149
4,56359434,56413383,+,107868094
4,56954815,56961063,-,107868161
4,57457183,57475632,-,107868154
4,58112944,58117411,+,107869025
4,58164553,58178409,-,107868112
4,58225465,58226442,+,124897946
4,58273595,58279483,+,107868113
4,58764442,58765146,-,107868998
4,58825638,58830952,-,107868072
4,58914135,58922410,+,107868073
4,59302710,59334267,+,107868060
4,59349571,59363572,-,107868061
4,59856330,59857486,-,124897947
4,59934926,59959757,+,107868063
4,60001135,60015060,+,107868064
4,60508212,60512399,+,107868066
4,60621308,60621640,-,124897948
4,60771418,60781379,+,107868067
4,60783599,60792611,-,107868068
4,61120405,61157795,-,107868070
4,62176766,62178064,-,107868077
4,62327700,62352752,-,107868075
4,62657688,62682991,-,107869000
4,62913182,62914082,+,107869733
4,62967309,62967665,+,107868999
4,63057642,63060236,+,107868074
4,63289581,63297541,-,124898156
4,64728966,64731293,-,107868083
4,65465665,65466503,+,107869736
4,65839000,65842554,-,107869735
4,66348050,66351418,+,107868006
4,66351287,66377191,-,107868005
4,66994563,67001065,+,124898158
4,67034102,67034330,+,107869718
4,67058626,67060035,-,124897951
4,67228079,67235374,+,107868004
4,67466764,67472442,-,107867964
4,67562524,67563061,-,107868951
4,67626429,67631094,+,107867962
4,67682434,67684307,-,107868950
4,67741637,67743578,+,124897952
4,67747255,67747804,+,124897953
4,67924134,67947932,+,107867960
4,68011575,68012113,-,107867958
4,68097035,68105092,+,107869707
4,68296293,68299223,+,107867956
4,68833960,68846698,-,107867955
4,69295239,69296654,+,107868969
4,69618890,69626002,-,107867997
4,69821562,69822029,-,107868957
4,70075513,70089396,+,107867980
4,70228384,70235579,-,107867981
4,70771092,70780912,+,107867982
4,70822036,70822710,-,107868958
4,71069457,71074637,-,107867987
4,71741547,71748784,-,107867990
4,71799456,71810920,+,107868964
4,73131260,73136154,+,107867978
4,73746958,73750231,-,107867977
4,73893356,73904149,+,107867975
4,74230245,74242342,+,107867979
4,74552617,74581280,+,107867898
4,74725507,74744720,+,107867897
4,74960297,74960905,+,107868905
4,76325957,76346723,-,107867869
4,76471096,76471743,+,124897956
4,76546260,76550019,-,107867870
4,77123193,77123624,-,107868878
4,77409132,77410240,-,124898160
4,77446751,77481037,-,107867848
4,78106680,78186066,-,107867849
4,78209981,78210409,+,107868879
4,79301866,79315955,+,124897957
4,79594754,79596249,-,124897958
4,79603229,79603714,-,124897959
4,79884984,79893092,-,107867884
4,81037865,81069454,-,107867888
4,81268839,81272243,-,107868900
4,82020884,82027437,+,107867885
4,82678454,82753141,+,107867851
4,83438394,83441481,-,107867855
4,85092853,85128098,-,107867896
4,85481322,85513228,+,107867868
4,86147907,86152118,+,107867893
4,86596219,86623702,+,107867891
4,87467924,87496606,-,124885234
4,88086121,88091653,+,107867890
4,88742803,88754558,+,107869678
4,89546007,89549816,-,107867889
4,89679273,89681390,-,107867850
4,90113204,90118429,+,107867878
4,90543028,90558869,-,107867877
4,90917160,90986289,+,107867875
4,91007815,91027616,-,107867873
4,91508243,91512758,+,107867872
4,91636963,91637625,-,107868870
4,91722787,91772102,+,107867830
4,91786137,91799515,-,107867829
4,91925463,91939190,+,107867828
4,92165588,92212570,+,107867827
4,92422369,92428063,+,107867825
4,92431648,92432025,+,107868869
4,92524854,92527352,+,107868868
4,92938173,92965772,+,107867824
4,93065057,93075268,-,107867823
4,93136723,93137233,+,107868867
4,93146294,93148119,-,107869661
4,93386404,93391605,+,107867819
4,93391628,93394919,-,107867821
4,93427317,93437488,+,107868865
4,93568361,93618328,+,107867815
4,93766407,93767220,-,107868860
4,93771164,93771787,-,107868861
4,93828301,93839712,-,107867816
4,93901437,93961674,+,107868863
4,94386506,94388853,-,124897962
4,94395033,94402076,-,107867807
4,94474511,94506478,-,107867808
4,94678720,94691165,-,107867809
4,95010374,95081432,+,107867810
4,95995554,95996605,+,107867812
4,96345622,96351326,+,107867814
4,96351998,96355815,-,107867813
4,96949692,96959375,-,107867795
4,96994266,96999706,-,107867796
4,97327003,97375181,+,107867797
4,97369069,97370495,-,124897963
4,97393578,97397908,+,107867798
4,97426972,97436021,+,107867799
4,97506240,97508455,-,107867800
4,97796530,97806452,+,107867801
4,98199561,98200241,-,124897964
4,98737766,98751760,-,107867804
4,98759658,98764175,+,107867802
4,98764288,98768620,-,107867803
4,98991005,98991343,-,107868855
4,99062162,99076242,+,107867805
4,99070985,99075237,-,107867806
4,99096061,99097072,+,107854379
4,99575419,99581756,+,107854391
4,99866168,99877326,+,124897966
4,99911603,99923501,-,107854390
4,100035786,100036447,+,107854380
4,100057254,100074565,+,107854389
4,100060972,100061535,-,107854374
4,100075155,100093260,-,107854384
4,100134905,100141347,+,107854382
4,100234476,100247693,-,107854388
4,100269108,100269898,-,107854373
4,100646088,100647838,-,107869650
4,101054332,101054865,+,107868845
4,101874331,101901988,-,107867942
4,102026620,102030705,+,124897968
4,102050130,102057880,-,107867943
4,103627002,103653683,+,107869780
4,104072950,104094474,+,107867998
4,104808605,104809079,-,107868971
4,105287451,105318544,-,107867924
4,105352840,105353453,-,107868922
4,105538288,105539485,+,124897970
4,106484900,106501478,-,107867991
4,106728621,106774591,+,107867919
4,107777596,107778100,-,107869040
4,107981052,107988301,+,107868131
4,108015724,108018481,-,107868132
4,108327429,108339892,-,107868133
4,108538158,108553070,+,107868135
4,109128538,109129223,+,107869043
4,109221633,109224229,+,107869772
4,109245604,109246550,-,107869045
4,109246602,109247237,-,107869046
4,109859146,109866640,-,124898175
4,109989319,109997537,+,107867882
4,110746942,110749005,+,107869677
4,110886871,110888259,-,124897975
4,111080037,111189320,+,107867880
4,112056564,112079412,-,107867853
4,112823767,112838817,+,107867846
4,112838739,112842562,-,107867845
