,CHROM,START,END,STRAND,GENE
5584,2,35671788,35680851,+,Solyc02g063075.1
5585,2,35681807,35682013,-,Solyc02g063080.1
5586,2,35693082,35700906,+,Solyc02g063085.1
5587,2,35701818,35708712,+,Solyc02g063090.3
5588,2,35708605,35714879,-,Solyc02g063110.1
5589,2,35710946,35711256,-,Solyc02g063100.2
5590,2,35712698,35714594,-,Solyc02g063120.1
5591,2,35718222,35724635,-,Solyc02g063130.4
5592,2,35737407,35738492,-,Solyc02g063133.1
5593,2,35745203,35746011,+,Solyc02g063137.1
5594,2,35758206,35760558,+,Solyc02g063140.4
5595,2,35770444,35771430,+,Solyc02g063150.3
5596,2,35779248,35785076,+,Solyc02g063160.4
5597,2,35786551,35789203,+,Solyc02g063170.3
5598,2,35789075,35790816,-,Solyc02g063180.4
5599,2,35790599,35791249,-,Solyc02g063190.2
5600,2,35791763,35797983,+,Solyc02g063200.3
5601,2,35811615,35812992,-,Solyc02g063210.1
5602,2,35813140,35813730,-,LOC112940879
5603,2,35814978,35820002,-,Solyc02g063220.3
5604,2,35837628,35839103,+,Solyc02g063230.1
5605,2,35846307,35849212,+,Solyc02g063240.4
5606,2,35850155,35852812,+,Solyc02g063250.3
5607,2,35855651,35858631,+,Solyc02g150124.1
5608,2,35868193,35872146,-,Solyc02g063260.4
5609,2,35875255,35878657,-,Solyc02g063270.4
5610,2,35898062,35901890,+,Solyc02g063280.4
5611,2,35902209,35905632,-,Solyc02g063290.3
5612,2,35909859,35913030,+,Solyc02g063300.3
5613,2,35915623,35921047,-,Solyc02g063310.2
5614,2,35918738,35922966,-,Solyc02g063320.4
5615,2,35943161,35945988,+,Solyc02g063330.3
5616,2,35946323,35947031,-,Solyc02g063340.1
5617,2,35959989,35960729,+,Solyc02g063350.1
5618,2,35971665,35975457,-,Solyc02g063355.1
5619,2,35980787,35982828,-,Solyc02g063370.2
5620,2,35990287,35991981,+,Solyc02g063373.1
5621,2,36009758,36011452,+,Solyc02g063377.1
5622,2,36014521,36015118,-,Solyc02g063380.1
5623,2,36030552,36032924,+,Solyc02g063390.4
5624,2,36034127,36035140,-,Solyc02g063400.3
5625,2,36044501,36046368,+,Solyc02g063410.3
5626,2,36051227,36052295,+,Solyc02g063420.3
5627,2,36066263,36068682,-,Solyc02g063430.4
5628,2,36084520,36085307,+,Solyc02g063440.3
5629,2,36088051,36093981,-,Solyc02g063450.4
5630,2,36099677,36100251,-,Solyc02g063455.1
5631,2,36104709,36105041,+,Solyc02g063460.1
5632,2,36105613,36106542,+,Solyc02g063470.1
5633,2,36108725,36110454,+,Solyc02g063480.2
5634,2,36110441,36115352,-,Solyc02g063490.3
5635,2,36152571,36153900,+,Solyc02g063510.1
5636,2,36161963,36163520,+,Solyc02g063520.3
5637,2,36176629,36178308,-,Solyc02g063523.1
5638,2,36184365,36202798,+,Solyc02g063540.3
5639,2,36187282,36190724,+,Solyc02g063527.1
5640,2,36203864,36208729,-,Solyc02g063543.1
5641,2,36220314,36225774,-,Solyc02g063547.1
5642,2,36243573,36244586,-,Solyc02g064560.1
5643,2,36245609,36247233,-,Solyc02g064570.2
5644,2,36254150,36262980,+,Solyc02g064580.3
5645,2,36265551,36274104,+,Solyc02g064620.2
5646,2,36274269,36285708,+,Solyc02g064590.2
5647,2,36285886,36295994,+,Solyc02g064630.4
5648,2,36296339,36299109,-,Solyc02g064640.4
5649,2,36300509,36305470,-,Solyc02g064650.3
5650,2,36317679,36317993,-,Solyc02g064660.1
5651,2,36317885,36318634,+,Solyc02g064670.1
5652,2,36322991,36328884,+,Solyc02g064680.4
5653,2,36337290,36339725,-,Solyc02g064690.3
5654,2,36362688,36371916,-,Solyc02g064700.3
5655,2,36390233,36392971,+,Solyc02g064710.3
5656,2,36393416,36397424,-,Solyc02g064720.3
5657,2,36402488,36408479,-,Solyc02g064730.3
5658,2,36409540,36415251,+,Solyc02g064740.3
5659,2,36416800,36422470,+,Solyc02g064750.4
5660,2,36426008,36428014,+,Solyc02g064760.3
5661,2,36448304,36452819,+,Solyc02g064770.4
5662,2,36461923,36462384,+,Solyc02g064775.1
5663,2,36462865,36463031,+,Solyc02g064780.1
5664,2,36467535,36467743,-,Solyc02g064790.1
5665,2,36508031,36508863,+,Solyc02g150125.1
5666,2,36516743,36521523,+,Solyc02g064800.3
5667,2,36521915,36524109,-,Solyc02g064810.1
5668,2,36524776,36527120,-,Solyc02g064830.4
5669,2,36534823,36535011,-,Solyc02g064840.1
5670,2,36540511,36542331,-,Solyc02g064850.2
5671,2,36554370,36556082,-,Solyc02g064860.3
5672,2,36559882,36560870,+,Solyc02g064870.1
5673,2,36563286,36564350,+,Solyc02g064880.1
5674,2,36564480,36564662,+,Solyc02g064890.1
5675,2,36568360,36570030,-,Solyc02g064900.3
5676,2,36579080,36580748,+,Solyc02g064910.3
5677,2,36583955,36585539,-,Solyc02g064920.1
5678,2,36596228,36597571,+,Solyc02g064930.1
5679,2,36614109,36615722,+,Solyc02g064940.1
5680,2,36616094,36616996,-,Solyc02g064945.1
5681,2,36619222,36625674,-,Solyc02g064950.3
5682,2,36641340,36644984,+,Solyc02g064960.3
5683,2,36663261,36665162,+,Solyc02g064970.4
5684,2,36672792,36674272,-,Solyc02g064980.1
5685,2,36685903,36685975,-,TRNAR-UCU
5686,2,36686340,36689859,-,Solyc02g064990.3
5687,2,36693115,36693188,+,TRNAN-GUU
5688,2,36696550,36697424,+,Solyc02g065000.1
5689,2,36698504,36698802,+,Solyc02g065010.1
5690,2,36707618,36708618,+,Solyc02g065020.2
5691,2,36719878,36722068,+,Solyc02g065030.1
5692,2,36723095,36723331,-,Solyc02g065040.1
5693,2,36734925,36736713,-,Solyc02g065050.1
5694,2,36797414,36800598,+,Solyc02g065060.3
5695,2,36802885,36808114,-,Solyc02g065070.3
5696,2,36814988,36825572,-,Solyc02g065080.3
5697,2,36827551,36829794,+,Solyc02g065090.4
5698,2,36834240,36836557,+,Solyc02g065100.1
5699,2,36836829,36843096,-,Solyc02g065110.3
5700,2,36853652,36854740,-,Solyc02g065112.1
5701,2,36854813,36857841,-,Solyc02g065114.1
5702,2,36858366,36862002,+,Solyc02g065116.1
5703,2,36861858,36862110,+,Solyc02g065118.1
5704,2,36862135,36862287,+,Solyc02g065140.1
5705,2,36869035,36872641,+,Solyc02g065150.2
5706,2,36884878,36890938,-,Solyc02g065160.2
5707,2,36900602,36904602,+,Solyc02g065170.3
5708,2,36907791,36914748,+,Solyc02g065180.3
5709,2,36919683,36922071,-,Solyc02g065190.3
5710,2,36951595,36953561,-,Solyc02g065210.4
5711,2,36955791,36958308,-,Solyc02g065220.4
5712,2,36970872,36972697,+,Solyc02g065230.3
5713,2,36984044,36985850,+,Solyc02g065240.3
5714,2,36991772,36992756,+,Solyc02g065250.2
5715,2,36993413,36995255,+,Solyc02g065253.1
5716,2,37000836,37001838,+,Solyc02g065257.1
5717,2,37002888,37009450,+,LOC112940921
5718,2,37004819,37006650,+,Solyc02g065260.4
5719,2,37010283,37010431,+,Solyc02g065270.1
5720,2,37010924,37016601,+,Solyc02g065280.3
5721,2,37017088,37018209,-,Solyc02g065290.1
5722,2,37041899,37046318,+,LOC109119483
5723,2,37058507,37062631,+,Solyc02g065300.1
5724,2,37062553,37067514,-,Solyc02g065320.2
5725,2,37062928,37064174,-,Solyc02g065310.1
5726,2,37065777,37066475,+,Solyc02g065330.1
5727,2,37073176,37074575,+,Solyc02g065340.3
5728,2,37118227,37120626,+,Solyc02g065350.3
5729,2,37121972,37126862,+,Solyc02g065360.4
5730,2,37126828,37129773,-,Solyc02g065370.3
5731,2,37130659,37136461,-,Solyc02g065380.3
5732,2,37137216,37138588,+,LOC104645950
5733,2,37141763,37144004,+,Solyc02g065400.3
5734,2,37141830,37147070,-,Solyc02g065410.3
5735,2,37149027,37152540,+,Solyc02g065420.3
5736,2,37157344,37158180,+,Solyc02g065430.1
5737,2,37167310,37168584,-,Solyc02g065440.3
5738,2,37175502,37176605,-,LOC101258823
5739,2,37188568,37189218,+,Solyc02g065470.1
5740,2,37189231,37195554,-,Solyc02g065480.2
5741,2,37210176,37219392,-,Solyc02g065490.4
5742,2,37232255,37248022,-,Solyc02g065500.4
5743,2,37250642,37253485,+,Solyc02g065510.1
5744,2,37254789,37256642,+,Solyc02g065520.1
5745,2,37258978,37260619,-,Solyc02g065530.4
5746,2,37263869,37266416,-,Solyc02g065540.3
5747,2,37276032,37277909,-,ACI19
5748,2,37278572,37278644,-,Solyc02g065550.4
5749,2,37287495,37290110,+,Solyc02g065560.1
5750,2,37295197,37295268,+,TRNAD-GUC
5751,2,37299319,37300119,+,Solyc02g065570.1
5752,2,37308900,37313501,-,Solyc02g065580.3
5753,2,37314939,37318763,+,LOC112940923
5754,2,37315377,37321513,-,Solyc02g065590.3
5755,2,37330280,37333304,-,Solyc02g065600.3
5756,2,37342682,37349198,-,Solyc02g065610.3
5757,2,37349280,37356041,-,Solyc02g065620.3
5758,2,37357699,37364008,-,Solyc02g065630.4
5759,2,37366773,37368258,+,Solyc02g065640.3
5760,2,37374321,37375945,-,Solyc02g065650.1
5761,2,37376447,37383321,-,Solyc02g065660.4
5762,2,37403049,37403986,-,Solyc02g065670.3
5763,2,37409543,37413935,+,Solyc02g065680.3
5764,2,37417400,37422080,+,Solyc02g065690.3
5765,2,37420927,37424209,-,Solyc02g065700.3
5766,2,37427175,37429979,-,Solyc02g065710.3
5767,2,37438398,37449012,+,Solyc02g065720.3
5768,2,37449600,37454150,-,Solyc02g065730.2
5769,2,37458349,37461013,-,Solyc02g065740.3
5770,2,37464911,37470151,-,Solyc02g065750.3
5771,2,37469496,37469868,-,Solyc02g065753.1
5772,2,37473455,37474745,+,Solyc02g065757.1
5773,2,37478220,37480237,+,Solyc02g065760.3
5774,2,37480096,37483777,-,Solyc02g065765.1
5775,2,37489168,37489239,+,TRNAH-GUG
5776,2,37491198,37491488,-,Solyc02g065780.1
5777,2,37495630,37502221,+,Solyc02g065790.3
5778,2,37513467,37513891,-,Solyc02g065800.3
5779,2,37520409,37523981,-,Solyc02g150126.1
5780,2,37523581,37529196,-,Solyc02g066800.3
5781,2,37529245,37533659,-,Solyc02g066803.1
5782,2,37545608,37546392,+,Solyc02g066807.1
5783,2,37547090,37557728,+,Solyc02g066830.4
5784,2,37627936,37628370,+,Solyc02g066840.2
5785,2,37628994,37629194,+,Solyc02g066850.1
5786,2,37636513,37637147,+,Solyc02g066853.1
5787,2,37639917,37640699,+,Solyc02g066855.1
5788,2,37648308,37649160,+,Solyc02g066857.1
5789,2,37656245,37657267,+,Solyc02g066880.2
5790,2,37667397,37668589,+,Solyc02g066890.2
5791,2,37672023,37672642,+,LOC109119485
5792,2,37698009,37699200,+,Solyc02g066900.3
5793,2,37702530,37703418,+,Solyc02g066905.1
5794,2,37737388,37746753,+,Solyc02g066910.3
5795,2,37747743,37750257,+,Solyc02g066920.3
5796,2,37751366,37754349,+,Solyc02g066930.3
5797,2,37754525,37762161,-,Solyc02g066940.4
5798,2,37762244,37762317,+,TRNAN-GUU
5799,2,37766856,37780645,+,Solyc02g066950.4
5800,2,37780781,37783352,+,Solyc02g066960.3
5801,2,37787897,37788219,-,Solyc02g066970.1
5802,2,37805814,37809720,-,Solyc02g066980.1
5803,2,37809912,37811405,-,Solyc02g066990.2
5804,2,37811911,37811983,-,Solyc02g066993.1
5805,2,37811994,37816700,-,LOC112940924
5806,2,37815738,37817824,-,Solyc02g066997.1
5807,2,37818224,37826524,-,Solyc02g067010.3
5808,2,37824908,37826748,-,Solyc02g067015.1
5809,2,37828006,37829770,+,Solyc02g067020.1
5810,2,37829699,37841205,-,Solyc02g067030.4
5811,2,37853332,37859049,+,Solyc02g067040.3
5812,2,37859468,37861477,+,Solyc02g067050.3
5813,2,37862203,37868643,-,Solyc02g067060.3
5814,2,37871286,37875568,-,Solyc02g067070.4
5815,2,37876990,37880071,-,Solyc02g067080.4
5816,2,37879587,37880667,-,Solyc02g067085.1
5817,2,37887442,37896649,+,Solyc02g067090.4
5818,2,37897585,37901211,+,Solyc02g067100.3
5819,2,37903277,37903349,+,Solyc02g067103.1
5820,2,37904481,37909308,+,LOC112940925
5821,2,37909565,37909637,+,Solyc02g067107.1
5822,2,37910076,37912599,-,Solyc02g067120.4
5823,2,37913287,37915108,+,LOC112940926
5824,2,37915126,37916196,+,LOC112940927
5825,2,37916765,37918914,-,LOC104645938
5826,2,37919920,37921637,+,Solyc02g067150.4
5827,2,37922614,37931258,-,Solyc02g067160.4
5828,2,37931609,37936728,-,Solyc02g067180.3
5829,2,37953843,37955583,+,Solyc02g067190.4
5830,2,37956870,37961052,-,Solyc02g067200.4
5831,2,37963543,37970583,-,Solyc02g067210.3
5832,2,37974920,37975748,-,Solyc02g067220.4
5833,2,37980881,37984181,-,Solyc02g067230.3
5834,2,37995446,37995716,+,Solyc02g067240.3
5835,2,38007663,38008793,+,Solyc02g067250.3
5836,2,38016187,38029872,-,Solyc02g067270.3
5837,2,38024446,38024744,-,Solyc02g067280.1
5838,2,38028913,38031025,-,Solyc02g067290.3
5839,2,38029967,38032767,-,Solyc02g067300.2
5840,2,38061789,38063454,+,Solyc02g067310.4
5841,2,38088121,38089537,-,Solyc02g067320.3
5842,2,38095013,38096106,-,Solyc02g067330.1
5843,2,38108359,38111406,-,Solyc02g067340.4
5844,2,38121871,38125469,+,Solyc02g067350.3
5845,2,38125390,38125470,-,TRNAL-CAG
5846,2,38125546,38130608,-,Solyc02g067360.3
5847,2,38133165,38140634,-,Solyc02g067370.4
5848,2,38150139,38152137,+,Solyc02g067380.4
5849,2,38159436,38164575,+,Solyc02g067390.3
5850,2,38164570,38166708,-,Solyc02g067400.3
5851,2,38169755,38172759,+,Solyc02g067410.2
5852,2,38172644,38177022,-,Solyc02g067420.3
5853,2,38180593,38183000,-,Solyc02g067430.3
5854,2,38193641,38197625,-,Solyc02g067440.3
5855,2,38211460,38213275,-,LOC101265301
5856,2,38215134,38217101,-,Solyc02g067450.4
5857,2,38226827,38229465,+,Solyc02g067460.3
5858,2,38229705,38233237,-,Solyc02g067470.4
5859,2,38238543,38248047,-,Solyc02g067480.3
5860,2,38248254,38250311,-,Solyc02g067490.3
5861,2,38254780,38255733,+,Solyc02g067510.3
5862,2,38256797,38256876,-,LOC112941010
5863,2,38256885,38258401,-,Solyc02g067520.4
5864,2,38257077,38257212,-,LOC112941037
5865,2,38257240,38257342,-,LOC112941014
5866,2,38257879,38257964,-,LOC112941025
5867,2,38264110,38268699,+,Solyc02g067530.4
5868,2,38269858,38273829,+,Solyc02g067540.3
5869,2,38274440,38275730,-,LOC112940928
5870,2,38275053,38276000,+,Solyc02g067550.2
5871,2,38276159,38278668,-,Solyc02g067560.1
5872,2,38289440,38302397,+,Solyc02g067570.3
5873,2,38306411,38308525,+,Solyc02g067580.3
5874,2,38310888,38311112,+,Solyc02g067590.2
5875,2,38311791,38312113,+,Solyc02g067600.1
5876,2,38315965,38318545,-,Solyc02g067605.1
5877,2,38318640,38322077,-,Solyc02g067620.3
5878,2,38331773,38333520,+,Solyc02g067630.3
5879,2,38337321,38338937,+,Solyc02g067640.3
5880,2,38345450,38347084,+,LOC112940986
5881,2,38346071,38346940,+,Solyc02g067650.3
5882,2,38353875,38355982,+,Solyc02g067655.1
5883,2,38362992,38365927,-,Solyc02g067660.4
5884,2,38370500,38379772,+,Solyc02g067670.4
5885,2,38380806,38383025,+,Solyc02g067680.1
5886,2,38385079,38386720,-,Solyc02g067690.3
5887,2,38396910,38397936,-,Solyc02g067700.1
5888,2,38398613,38403547,-,Solyc02g067710.3
5889,2,38408907,38411385,-,Solyc02g067720.1
5890,2,38413958,38415038,-,Solyc02g067730.2
5891,2,38424397,38429878,-,Solyc02g067740.4
5892,2,38430029,38433658,-,Solyc02g067750.4
5893,2,38444205,38447716,-,Solyc02g067760.4
5894,2,38461034,38462220,+,Solyc02g067770.3
5895,2,38461330,38465644,+,Solyc02g067780.3
5896,2,38466996,38471962,+,Solyc02g067790.4
5897,2,38479464,38481648,+,Solyc02g067800.4
5898,2,38492054,38492803,+,Solyc02g067810.1
5899,2,38502170,38506941,-,Solyc02g067820.4
5900,2,38512671,38517005,+,Solyc02g067830.3
5901,2,38517697,38521774,+,Solyc02g067840.3
5902,2,38521812,38523469,-,Solyc02g067850.2
5903,2,38529957,38533984,+,Solyc02g067860.4
5904,2,38534085,38535576,-,Solyc02g067870.3
5905,2,38537907,38541929,-,Solyc02g067880.3
5906,2,38547433,38551698,-,Solyc02g067890.3
5907,2,38554490,38565342,-,Solyc02g067900.3
5908,2,38562958,38563008,-,Solyc02g067905.1
5909,2,38565018,38565394,+,Solyc02g067910.1
5910,2,38569279,38570088,+,Solyc02g067920.4
5911,2,38580835,38583830,-,Solyc02g067930.3
5912,2,38586847,38587176,+,LOC104646060
5913,2,38594788,38602757,-,Solyc02g067950.4
5914,2,38595025,38595557,+,Solyc02g067935.1
5915,2,38602755,38603894,-,Solyc02g067960.3
5916,2,38604855,38607586,-,Solyc02g067970.4
5917,2,38607950,38615854,-,Solyc02g067980.3
5918,2,38618039,38627674,-,Solyc02g067990.3
5919,2,38633609,38637015,+,Solyc02g068000.2
5920,2,38640343,38641677,-,Solyc02g068010.4
5921,2,38644543,38644703,+,Solyc02g068020.1
5922,2,38651472,38654980,-,Solyc02g068040.3
5923,2,38662777,38667646,-,Solyc02g068050.4
5924,2,38675102,38680135,+,Solyc02g068060.3
5925,2,38686198,38691088,+,Solyc02g068070.4
5926,2,38691351,38693462,+,LOC112940930
5927,2,38693398,38697519,-,Solyc02g068080.3
5928,2,38708354,38711528,-,Solyc02g068090.3
5929,2,38716342,38719412,+,Solyc02g068100.3
5930,2,38720580,38724482,+,Solyc02g068110.4
5931,2,38726133,38730967,-,Solyc02g068120.3
5932,2,38734043,38740186,+,Solyc02g068130.4
5933,2,38740324,38744033,-,Solyc02g068140.3
5934,2,38744533,38745591,+,LOC104646059
5935,2,38755348,38755429,+,TRNAS-UGA
5936,2,38756182,38758885,+,Solyc02g068150.4
5937,2,38759701,38760233,-,LOC101246891
5938,2,38761141,38761222,-,TRNAS-AGA
5939,2,38761865,38762598,-,Solyc02g068160.1
5940,2,38763739,38764239,-,Solyc02g068170.1
5941,2,38768198,38775536,+,Solyc02g068180.3
5942,2,38775769,38777757,+,Solyc02g068190.1
5943,2,38776325,38781521,+,Solyc02g068195.1
5944,2,38785527,38786567,+,Solyc02g068200.1
5945,2,38787663,38787817,+,Solyc02g068210.1
5946,2,38787879,38788151,+,Solyc02g068220.1
5947,2,38789041,38797365,-,Solyc02g068230.3
5948,2,38800997,38806064,-,Solyc02g068240.4
5949,2,38809138,38812133,-,Solyc02g068250.4
5950,2,38814542,38816183,-,Solyc02g068260.3
5951,2,38816462,38819464,-,Solyc02g068270.4
5952,2,38829836,38834455,+,Solyc02g068280.4
5953,2,38834530,38838434,-,Solyc02g068290.2
5954,2,38840537,38841145,-,Solyc02g068295.1
5955,2,38849889,38854440,+,Solyc02g068300.3
5956,2,38854613,38857092,-,Solyc02g068310.4
5957,2,38860842,38863199,-,Solyc02g068315.1
5958,2,38865387,38866806,-,Solyc02g068330.2
5959,2,38867304,38877106,-,Solyc02g068340.3
5960,2,38885963,38887342,-,Solyc02g068350.1
5961,2,38887462,38891019,-,Solyc02g068360.4
5962,2,38892140,38897140,+,Solyc02g068370.3
5963,2,38898989,38904616,-,Solyc02g068380.3
5964,2,38909030,38912361,+,Solyc02g068390.3
5965,2,38920848,38922898,+,Solyc02g068400.3
5966,2,38926077,38926149,-,TRNAE-CUC
5967,2,38928061,38932643,+,Solyc02g068410.3
5968,2,38934538,38935740,+,Solyc02g068415.1
5969,2,38937547,38946837,-,Solyc02g068420.4
5970,2,38947877,38954989,-,Solyc02g068430.4
5971,2,38958277,38962387,-,Solyc02g068440.3
5972,2,38962981,38968603,+,Solyc02g068450.3
5973,2,38969680,38970258,-,Solyc02g068460.1
5974,2,38984587,38992012,-,Solyc02g068480.3
5975,2,38990670,38992808,-,Solyc02g068485.1
5976,2,38992816,39001150,-,Solyc02g068490.4
5977,2,39012875,39020256,+,Solyc02g068500.3
5978,2,39031981,39035543,-,Solyc02g068510.2
5979,2,39050497,39058849,+,Solyc02g068530.4
5980,2,39062688,39065444,+,Solyc02g068540.2
5981,2,39064421,39072240,-,Solyc02g068550.2
5982,2,39080512,39098392,-,Solyc02g068560.3
5983,2,39110701,39112327,+,Solyc02g068580.1
5984,2,39112351,39121608,-,Solyc02g068590.3
5985,2,39128834,39130656,-,Solyc02g068600.3
5986,2,39132836,39150467,-,Solyc02g068610.2
5987,2,39150774,39152870,+,Solyc02g068615.1
5988,2,39154579,39154953,-,Solyc02g068620.1
5989,2,39157834,39160878,+,Solyc02g068630.1
5990,2,39162649,39170094,+,Solyc02g068640.3
5991,2,39172310,39173876,-,Solyc02g068650.2
5992,2,39179153,39182242,-,Solyc02g068660.3
5993,2,39185423,39189049,+,Solyc02g068670.3
5994,2,39192843,39193700,+,Solyc02g068680.1
5995,2,39195921,39199412,-,Solyc02g068690.3
5996,2,39200860,39204460,-,Solyc02g068700.3
5997,2,39204325,39207675,+,Solyc02g068710.3
5998,2,39207937,39226305,-,Solyc02g068720.3
5999,2,39233494,39238645,-,Solyc02g068730.3
6000,2,39239415,39243323,-,Solyc02g068740.3
6001,2,39246344,39247840,+,Solyc02g068750.1
6002,2,39248284,39252403,-,Solyc02g068760.4
6003,2,39254666,39258380,+,Solyc02g068770.4
6004,2,39261220,39266556,+,Solyc02g068780.4
6005,2,39262599,39276927,+,Solyc02g068790.4
6006,2,39269031,39271133,+,LOC112940931
6007,2,39272091,39275488,+,LOC101257431
6008,2,39274805,39275937,+,Solyc02g068793.1
6009,2,39278207,39283401,+,Solyc02g150127.1
6010,2,39290773,39293151,+,Solyc02g068797.1
6011,2,39293136,39293438,+,Solyc02g068810.1
6012,2,39294924,39299126,-,Solyc02g068820.3
6013,2,39299735,39301866,-,LOC109118715
6014,2,39301970,39304579,-,LOC101257233
6015,2,39310407,39312391,-,Solyc02g150128.1
6016,2,39310754,39327660,-,Solyc02g068850.1
6017,2,39313308,39313478,+,Solyc02g068840.1
6018,2,39326986,39327084,-,Solyc02g068870.3
6019,2,39327527,39330095,+,Solyc02g068880.2
6020,2,39339543,39344841,+,Solyc02g068890.3
6021,2,39345818,39351450,+,Solyc02g068900.3
6022,2,39361971,39370150,+,Solyc02g068910.3
6023,2,39370562,39378858,-,Solyc02g068920.3
6024,2,39385520,39385816,-,MIR167b
6025,2,39393664,39398468,-,Solyc02g068930.4
6026,2,39403972,39404430,-,Solyc02g068960.1
6027,2,39440019,39441537,-,LOC101244342
6028,2,39483178,39483590,-,Solyc02g068970.2
6029,2,39489721,39490133,-,Solyc02g068980.1
6030,2,39505880,39515913,-,Solyc02g068990.3
6031,2,39527503,39528017,-,Solyc02g069000.1
6032,2,39528048,39543098,+,Solyc02g069010.4
6033,2,39539299,39541786,-,Solyc02g069020.3
6034,2,39543778,39545602,-,Solyc02g069030.3
6035,2,39545909,39550177,-,Solyc02g069040.4
6036,2,39549276,39551218,-,Solyc02g069050.1
6037,2,39558620,39559542,-,Solyc02g069053.1
6038,2,39573848,39581262,-,Solyc02g069055.1
6039,2,39575271,39602241,-,Solyc02g069057.1
6040,2,39594724,39595658,-,LOC104645912
6041,2,39598411,39599449,-,Solyc02g069060.4
6042,2,39605234,39606146,-,Solyc02g069065.1
6043,2,39608163,39608236,-,TRNAN-GUU
6044,2,39608659,39611440,-,Solyc02g069070.3
6045,2,39612413,39621015,-,Solyc02g069080.4
6046,2,39621841,39626609,-,Solyc02g069090.3
6047,2,39631643,39635343,-,Solyc02g069100.4
6048,2,39637497,39640614,-,Solyc02g069110.4
6049,2,39641512,39649880,-,Solyc02g069120.3
6050,2,39649932,39650003,+,TRNAK-UUU
6051,2,39653468,39657206,+,Solyc02g069130.3
6052,2,39658989,39663652,+,Solyc02g069140.3
6053,2,39664431,39669595,+,Solyc02g069150.3
6054,2,39671325,39678957,+,Solyc02g069160.3
6055,2,39681107,39682693,-,Solyc02g069170.3
6056,2,39686249,39686689,-,Solyc02g069175.1
6057,2,39703621,39705098,+,Solyc02g069180.4
6058,2,39722734,39725023,+,Solyc02g069190.4
6059,2,39726576,39728065,-,Solyc02g069200.3
6060,2,39728958,39731501,-,Solyc02g069210.3
6061,2,39732738,39738112,-,Solyc02g069220.2
6062,2,39742587,39748799,+,Solyc02g069230.3
6063,2,39749920,39752767,-,Solyc02g069240.1
6064,2,39755849,39757989,-,Solyc02g069250.4
6065,2,39772039,39778777,+,Solyc02g069260.3
6066,2,39781587,39786021,+,Solyc02g069270.2
6067,2,39787826,39791764,+,Solyc02g069280.2
6068,2,39792378,39796338,-,Solyc02g069290.3
6069,2,39805193,39805741,-,Solyc02g069300.1
6070,2,39808161,39812756,+,Solyc02g069310.3
